received_time_ns,c1,c2,c3,c4,c5,c6,c7,c8
19877046000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
19977006000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20076966000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20176926000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20276886000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20376846000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20476806000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20576766000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20676726000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20776686000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20876646000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
20976606000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21077399000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21177359000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21277319000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21377279000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21477239000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21577199000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21677159000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21777119000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21877079000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
21977039000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22076999000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22176959000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22276919000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22376879000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22476839000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22576799000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22676759000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22776719000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22876679000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
22976639000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23076599000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23177392000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23277352000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23377312000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23477272000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23577232000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23677192000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23777152000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23877112000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
23977072000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24077032000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24176992000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24276952000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24376912000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24476872000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24576832000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24676792000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24776752000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24876712000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
24976672000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25076632000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25176592000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25277385000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25377345000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25477305000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25577265000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25677225000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25777185000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25877145000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
25977105000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26077065000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26177025000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26276985000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26376945000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26476905000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26576865000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26676825000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26776785000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26876745000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
26976705000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27076665000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27176625000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27277418000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27377378000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27477338000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27577298000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27677258000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27777218000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27877178000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
27977138000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28077098000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28177058000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28277018000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28376978000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28476938000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28576898000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28676858000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28776818000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28876778000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
28976738000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
29076698000,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
